,id,point,type,site
81,dc8ccd2c-0aea-45b1-baf2-024bc4a196a1,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM110.Zone_Supply_Air_Temp,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Sensor,bldg1
82,8ae33b7c-b737-4ab8-b842-290b5da3aa95,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.Supply_Air_Temp,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Sensor,bldg1
83,8ae33b7c-b737-4ab8-b842-290b5da3aa95,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.Supply_Air_Temp,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Sensor,bldg1
84,83e609d4-328e-41f8-acda-35eca81e78f1,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM115.Zone_Supply_Air_Temp,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Sensor,bldg1
85,83e609d4-328e-41f8-acda-35eca81e78f1,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM115.Zone_Supply_Air_Temp,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Sensor,bldg1
86,9a743458-bf3c-4070-a7c1-e66ba5f4d8ff,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM112.Zone_Supply_Air_Temp,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Sensor,bldg1
87,9a743458-bf3c-4070-a7c1-e66ba5f4d8ff,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM112.Zone_Supply_Air_Temp,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Sensor,bldg1
88,3b8b6e75-bd2d-4a9e-bbd4-9ad9d7fd522c,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM120.Zone_Supply_Air_Temp,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Sensor,bldg1
89,3b8b6e75-bd2d-4a9e-bbd4-9ad9d7fd522c,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM120.Zone_Supply_Air_Temp,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Sensor,bldg1
90,7c15b12a-91e1-430c-8888-b5b696f9ae1d,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107B.Zone_Supply_Air_Temp,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Sensor,bldg1
91,7c15b12a-91e1-430c-8888-b5b696f9ae1d,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107B.Zone_Supply_Air_Temp,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Sensor,bldg1
92,0355ffc0-a20f-4e2d-aec3-1febf7536e26,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU01.Supply_Air_Temp_Setpoint,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Setpoint,bldg1
93,0355ffc0-a20f-4e2d-aec3-1febf7536e26,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU01.Supply_Air_Temp_Setpoint,https://brickschema.org/schema/Brick#Supply_Air_Temperature_Setpoint,bldg1
94,d40d21dc-3596-41d4-8a1a-fa4968133981,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM115.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
95,d40d21dc-3596-41d4-8a1a-fa4968133981,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM115.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
96,cd445a12-447c-4cd7-b3d3-e2960947e19d,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM120.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
97,cd445a12-447c-4cd7-b3d3-e2960947e19d,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM120.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
98,fd693709-03c0-454b-9a7e-4f9cf6eb9651,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM110.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
99,fd693709-03c0-454b-9a7e-4f9cf6eb9651,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM110.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
100,d0d9d234-2040-4b8c-93f7-0aa046865157,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM112.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
101,d0d9d234-2040-4b8c-93f7-0aa046865157,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM112.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
102,5bae035b-2881-4cac-b84c-b0fe689fb170,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107B.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
103,5bae035b-2881-4cac-b84c-b0fe689fb170,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107B.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
104,35d9073f-e293-4451-a170-7c60a24bd6e6,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM103.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
105,35d9073f-e293-4451-a170-7c60a24bd6e6,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM103.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
106,58f7d8fd-4852-4f9c-b6fa-a84dce723aa0,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM100.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
107,58f7d8fd-4852-4f9c-b6fa-a84dce723aa0,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM100.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
108,13954408-3b78-4483-8b18-dc0471207943,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107A.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
109,13954408-3b78-4483-8b18-dc0471207943,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107A.Zone_Air_Damper_Command,https://brickschema.org/schema/Brick#Damper_Position_Setpoint,bldg1
110,d32be83c-32b8-4cc9-a7ed-f8c440b2b3a6,http://buildsys.org/ontologies/bldg1#bldg1.CHW.Loop_Chilled_Water_Supply_Temp,https://brickschema.org/schema/Brick#Chilled_Water_Supply_Temperature_Sensor,bldg1
111,d32be83c-32b8-4cc9-a7ed-f8c440b2b3a6,http://buildsys.org/ontologies/bldg1#bldg1.CHW.Loop_Chilled_Water_Supply_Temp,https://brickschema.org/schema/Brick#Chilled_Water_Supply_Temperature_Sensor,bldg1
112,df34c7a2-7714-47d1-bbf3-3e2638f840cb,http://buildsys.org/ontologies/bldg1#bldg1.CHW.Building_Chilled_Water_Supply_Temp,https://brickschema.org/schema/Brick#Chilled_Water_Supply_Temperature_Sensor,bldg1
113,df34c7a2-7714-47d1-bbf3-3e2638f840cb,http://buildsys.org/ontologies/bldg1#bldg1.CHW.Building_Chilled_Water_Supply_Temp,https://brickschema.org/schema/Brick#Chilled_Water_Supply_Temperature_Sensor,bldg1
114,55717c35-f8f1-4e99-b82c-61980fde443c,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM100.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
115,55717c35-f8f1-4e99-b82c-61980fde443c,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM100.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
116,4aec27b6-573e-47c6-a8d1-bb2591ce9d14,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107B.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
117,4aec27b6-573e-47c6-a8d1-bb2591ce9d14,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107B.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
118,71b9cd29-1e40-4989-8917-a937a3924b14,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM112.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
119,71b9cd29-1e40-4989-8917-a937a3924b14,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM112.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
120,f2810364-0257-489d-8b9d-c807c23f3d82,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM115.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
121,f2810364-0257-489d-8b9d-c807c23f3d82,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM115.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
122,b7de0e8c-eb0d-412c-9482-4a3d3c48ea61,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM103.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
123,b7de0e8c-eb0d-412c-9482-4a3d3c48ea61,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM103.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
124,be8ce19d-5e81-4f43-be16-8d95366d2d1a,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107A.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
125,be8ce19d-5e81-4f43-be16-8d95366d2d1a,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107A.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
126,eb39cab6-d949-4137-b262-ada88fd24a02,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM120.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
127,eb39cab6-d949-4137-b262-ada88fd24a02,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM120.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
128,829bbbf1-1783-49a8-99f8-d2203f2fa586,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM110.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
129,829bbbf1-1783-49a8-99f8-d2203f2fa586,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM110.Zone_Reheat_Valve_Command,https://brickschema.org/schema/Brick#Command,bldg1
130,0f2ee4a9-87df-42b2-ba07-17c834c00f39,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM100.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
131,0f2ee4a9-87df-42b2-ba07-17c834c00f39,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM100.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
132,2ab9885d-aaa9-40d4-802f-5eeea1e59a8a,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM120.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
133,2ab9885d-aaa9-40d4-802f-5eeea1e59a8a,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM120.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
134,7060819e-bf25-4183-9ba1-8c7f5c5c11f4,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM112.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
135,7060819e-bf25-4183-9ba1-8c7f5c5c11f4,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM112.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
136,70c47b2e-6417-41d3-a311-75ea39afef99,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM103.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
137,70c47b2e-6417-41d3-a311-75ea39afef99,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM103.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
138,f2767ea5-f93b-4e69-ac6a-bc4294d79e75,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM115.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
139,f2767ea5-f93b-4e69-ac6a-bc4294d79e75,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM115.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
140,037993e1-31fc-4212-aaf1-8465a9481bf8,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107A.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
141,037993e1-31fc-4212-aaf1-8465a9481bf8,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107A.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
142,e20d73cb-c239-4c51-b4f4-774b89410b82,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM110.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
143,e20d73cb-c239-4c51-b4f4-774b89410b82,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU02.RM110.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
144,522a64b7-0041-4d92-a62d-28dc66de435c,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107B.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
145,522a64b7-0041-4d92-a62d-28dc66de435c,http://buildsys.org/ontologies/bldg1#bldg1.ZONE.AHU01.RM107B.Zone_Supply_Air_Flow,https://brickschema.org/schema/Brick#Supply_Air_Flow_Sensor,bldg1
146,1c8a55c2-68f5-4d73-a83b-834632ef41f0,http://buildsys.org/ontologies/bldg1#bldg1.CHW.ECONOMIZER,https://brickschema.org/schema/Brick#Damper_Position_Command,bldg1
147,1c8a55c2-68f5-4d73-a83b-834632ef41f0,http://buildsys.org/ontologies/bldg1#bldg1.CHW.ECONOMIZER,https://brickschema.org/schema/Brick#Damper_Position_Command,bldg1
148,f63ddaa8-ed9e-4c00-83c8-05e6236fe6c4,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.Supply_Air_Pressure,https://brickschema.org/schema/Brick#Supply_Air_Static_Pressure_Sensor,bldg1
149,f63ddaa8-ed9e-4c00-83c8-05e6236fe6c4,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.Supply_Air_Pressure,https://brickschema.org/schema/Brick#Supply_Air_Static_Pressure_Sensor,bldg1
150,220b1728-6017-42be-9ded-daec6206342e,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU01.Supply_Air_Pressure,https://brickschema.org/schema/Brick#Supply_Air_Static_Pressure_Sensor,bldg1
151,220b1728-6017-42be-9ded-daec6206342e,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU01.Supply_Air_Pressure,https://brickschema.org/schema/Brick#Supply_Air_Static_Pressure_Sensor,bldg1
152,294655d6-919b-4376-a625-65a34799bf49,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.Cooling_Valve_Output,https://brickschema.org/schema/Brick#Valve_Command,bldg1
153,294655d6-919b-4376-a625-65a34799bf49,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.Cooling_Valve_Output,https://brickschema.org/schema/Brick#Valve_Command,bldg1
154,294655d6-919b-4376-a625-65a34799bf49,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.Cooling_Valve_Output,https://brickschema.org/schema/Brick#Cooling_Command,bldg1
155,294655d6-919b-4376-a625-65a34799bf49,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.Cooling_Valve_Output,https://brickschema.org/schema/Brick#Cooling_Command,bldg1
156,6bfc2495-f9bf-43b2-a328-51a3deb99271,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.CCV,https://brickschema.org/schema/Brick#Valve_Command,bldg1
157,6bfc2495-f9bf-43b2-a328-51a3deb99271,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.CCV,https://brickschema.org/schema/Brick#Valve_Command,bldg1
158,6bfc2495-f9bf-43b2-a328-51a3deb99271,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.CCV,https://brickschema.org/schema/Brick#Cooling_Command,bldg1
159,6bfc2495-f9bf-43b2-a328-51a3deb99271,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU02.CCV,https://brickschema.org/schema/Brick#Cooling_Command,bldg1
160,c632b4c5-8744-4540-aa70-9b2d095cf6c3,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU01.CCV,https://brickschema.org/schema/Brick#Valve_Command,bldg1
161,c632b4c5-8744-4540-aa70-9b2d095cf6c3,http://buildsys.org/ontologies/bldg1#bldg1.AHU.AHU01.CCV,https://brickschema.org/schema/Brick#Valve_Command,bldg1
